"Borrado";"Favorito";"Fecha";"Fuente";"Texto";"Enlace";"Marca";"Usuario";"Oficial";"Opinion";"Categoria";"Tags";"Impacto"
"false";"false";"2020-05-02 10:51:51";"twitter";"@nicoberg1 @DanieleUlrich Das ist mir in Camps mit Jugendl aus 9 Ländern aufgefallen. Die Kids aus Diktaturen waren oft am besten gebildet, va technisch. Freiheit macht nicht unbedingt wissenshungrig. Zugang zu Info kann Grenzen überwinden. Daher mein Engagement für #CitizenScience, zzt wg Chernobyl Feuer";"null";"Citizen science All World";"e0cebf480ff909417aba26872de37842";"false";"0";"";"";"40,4"
"false";"false";"2020-05-02 10:55:57";"twitter";"RT: Citizen-Science-Projekte aufgepasst: #Mitforschen! Das #CitizenScience-Festival für #nachhaltigeEntwicklung am 14.+15. Oktober 2020 in #Berlin! Bewerbt euch bis zum 31. Mai mit Konzepten für Projektstände! Wir freuen uns auf euch! Zum #csfestival20-#Call ?";"null";"Citizen science All World";"ea1f0dc418d995a56fd41e21a03885f6";"false";"0";"";"";"22,84"
"false";"false";"2020-05-02 12:21:19";"twitter";"RT: UK Speech and language therapists who want to help us with our citizen science project please get in touch! We are gathering samples from 600 children (4-8y) across the UK using our story retell app https://t.co/dlRBLe9ie5";"null";"Citizen science All World";"e92681bd101b6d56ac34494fb9fa6281";"false";"0";"";"";"43,97"
"false";"false";"2020-05-02 12:21:50";"twitter";"RT: Also - take part in the newly created global #CitizenScience project using your mobile phone to record the global #DawnChorus from your front door! \n See https://t.co/kt8RxL72ix \n #birds #birding @BiotopiaMuseum #birdingathome";"null";"Citizen science All World";"c80bb465226762136f80e6b1d4c40362";"false";"0";"";"";"44,8"
"false";"false";"2020-05-02 12:21:59";"twitter";"RT: Interested in citizen science? Our next featured ?Learning at Home? resource is the @the_zooniverse platform. It has several space projects for you to get involved with. Check them out here https://t.co/n3FRFTvOw7 https://t.co/oIo8hria6O";"null";"Citizen science All World";"5f47a75314a73edc58148c9664516314";"false";"0";"";"";"55,03"
"false";"false";"2020-05-02 12:06:36";"twitter";"RT: Magdalena celebra el día mundial de la observación de aves, y desde el Jardín Botánico Quinta de San Pedro Alejandrino los invitamos a sumarse a esta jornada gratuita de ciencia ciudadana. #cadaavecuenta #globalbigday2020 #quedateencasa https://t.co/o6Kzfk3Ubv";"null";"Citizen science All World";"564ae0a06f1737bee9b606077375f17f";"false";"33,33";"";"";"38,12"
"false";"false";"2020-05-02 12:06:48";"twitter";"Thrilled by all the enthusiasm for our #LockdownBatSurvey on Tues 5 May. Watch for bats between 9-10pm & let us know if you see any or not - simple! More info on our fb page ? \n #lovebats #citizenscience @_BCT_ \n @BBCSpringwatch @EdinburghNats @labmammalgroup \n https://t.co/Xx5xVQ4rLV https://t.co/ex9LF9tJ2D";"null";"Citizen science All World";"217d8025bd32d7c58bb657e6fa87276a";"false";"16,67";"";"";"37,03"
"false";"false";"2020-05-02 12:07:56";"twitter";"RT: ¿Quieres conocer más sobre nuestra Campaña #TraeTuChipo, sus objetivos y flujo de trabajo? Ingresa al siguiente link para mayor información y conviértete en un Científico Ciudadano.   https://t.co/DRXfTkEYwh #CitizenScience #Chagas #Science #Ciencia https://t.co/IK5srXlAiI";"null";"Citizen science All World";"d00edd0eedfd91ab55c7c4e5aa342d05";"false";"0";"";"";"22,28"
"false";"false";"2020-05-02 12:05:02";"twitter";"¿Quieres conocer más sobre nuestra Campaña #TraeTuChipo, sus objetivos y flujo de trabajo? Ingresa al siguiente link para mayor información y conviértete en un Científico Ciudadano.   https://t.co/DRXfTkEYwh #CitizenScience #Chagas #Science #Ciencia https://t.co/IK5srXlAiI";"null";"Citizen science All World";"8a25980e78334ea59b2bd9c990aab192";"false";"0";"";"";"40,28"
"false";"false";"2020-05-02 12:26:37";"twitter";"RT: Interested in citizen science? Our next featured ?Learning at Home? resource is the @the_zooniverse platform. It has several space projects for you to get involved with. Check them out here https://t.co/n3FRFTvOw7 https://t.co/oIo8hria6O";"null";"Citizen science All World";"008105d7e8db50df2dc9b948eca7ec0b";"false";"0";"";"";"47,91"
"false";"false";"2020-05-02 12:25:03";"twitter";"Some of us are getting ready for @inaturalist?s second Socially Distant Bioblitz, Sunday. Let us know what you find ?? #citizenscience #phenology #Adirondacks How to participate ? https://t.co/KMH0QQjFA4";"null";"Citizen science All World";"5d843e2cf670dd8b27da632940d6ed95";"false";"-16,67";"";"";"39,34"
"false";"false";"2020-05-02 12:16:12";"twitter";"Part 2 of our video series on spring leaf-out is out now! \n #MarchofSpring \n \n https://t.co/GSrgSHgzXg";"null";"Citizen science All World";"9f0762e827042a86f21409fd32e57950";"false";"0";"";"";"52,97"
"false";"false";"2020-05-02 12:24:07";"twitter";"RT: @faliqfahmie Something is fishy with his ?citizen scientists? picture. Even me myself involved with NASA?s Planet Hunter TESS mission and SOHO & STEREO satellite?s Sungrazer Comets mission as a part of Citizen Science pon x keluar dlm page NASA ? also, you don?t need CS title to be involved.";"null";"Citizen science All World";"289fbe73530a1df5f36ed1987b4918f8";"false";"-16,67";"";"";"36,04"
"false";"false";"2020-05-02 12:20:42";"twitter";"RT: @faliqfahmie Something is fishy with his ?citizen scientists? picture. Even me myself involved with NASA?s Planet Hunter TESS mission and SOHO & STEREO satellite?s Sungrazer Comets mission as a part of Citizen Science pon x keluar dlm page NASA ? also, you don?t need CS title to be involved.";"null";"Citizen science All World";"6b4a4b7090cad97d4869d4cbfa0f8623";"false";"-16,67";"";"";"44,85"
"false";"false";"2020-05-02 12:47:32";"twitter";"RT: Extremely honoured the #Australian Post chose to commemorate @QuestaGame with a Citizen Science stamp. Many thanks to @michelle_neil and @CitSciOZ and the great people at @AussiePost. #AussieMade #AussieInnovation #Cairns #BioCapital #biodiversity @TheCairnsPost Go Questers! https://t.co/q6oMcnvTHP";"null";"Citizen science All World";"1297a8046112d0f70e2a229e84898618";"false";"50";"";"";"42,14"
"false";"false";"2020-05-02 12:47:58";"twitter";"@McrSALT This is our citizen science part of the project where we are gathering samples (stratified) to then use later in informing the clinical product. If you like the app is on AppStore and PlayStore (both links are on this page https://t.co/C740BgPlM2)";"null";"Citizen science All World";"aa0c479d9c872ec8e5b01c10b3a52ad2";"false";"0";"";"";"30,74"
"false";"false";"2020-05-02 12:47:58";"twitter";"@McrSALT This is our citizen science part of the project where we are gathering samples (stratified) to then use later in informing the clinical product. If you like the app is on AppStore and PlayStore (both links are on this page https://t.co/C740BgPlM2)";"null";"Citizen science EU";"aa0c479d9c872ec8e5b01c10b3a52ad2";"false";"0";"";"";"30,74"
"false";"false";"2020-05-02 12:48:07";"twitter";"RT: Some of us are getting ready for @inaturalist?s second Socially Distant Bioblitz, Sunday. Let us know what you find ?? #citizenscience #phenology #Adirondacks How to participate ? https://t.co/KMH0QQjFA4";"null";"Citizen science All World";"aeb817de0c905d774233257b11cc0a43";"false";"-16,67";"";"";"43,21"
"false";"false";"2020-05-02 12:56:34";"twitter";"RT: Preliminary M6.1 #earthquake 111km/69miles from #Ierapetra, in #Crete,Greece, 2020-05-02 12:51 UTC time by @raspishake network. Join the largest #CitizenScience #seismograph community ?? https://t.co/Y5O0dgJqJF \n EVENT?? https://t.co/aPkoa5Sw9s https://t.co/CsbJM4CyzD";"null";"Citizen science All World";"20d1c315b7249cb686d202935eefd2ac";"false";"-33,33";"";"";"25,74"
"false";"false";"2020-05-02 12:56:50";"twitter";"RT: @Love_plants Here is our #Scaremow all ready for #NoMowMay #EveryFlowerCounts #CitizenScience https://t.co/NJ0zqAo5wZ";"null";"Citizen science EU";"bf298cf185a2bb8e42c3a07344356914";"false";"0";"";"";"44,38"
"false";"false";"2020-05-02 12:56:50";"twitter";"RT: @Love_plants Here is our #Scaremow all ready for #NoMowMay #EveryFlowerCounts #CitizenScience https://t.co/NJ0zqAo5wZ";"null";"Citizen science All World";"bf298cf185a2bb8e42c3a07344356914";"false";"0";"";"";"44,38"
"false";"false";"2020-05-02 12:51:32";"twitter";"RT: @Love_plants Here is our #Scaremow all ready for #NoMowMay #EveryFlowerCounts #CitizenScience https://t.co/NJ0zqAo5wZ";"null";"Citizen science EU";"383f1510e7d41307a7d899ffe5d98829";"false";"0";"";"";"63,86"
"false";"false";"2020-05-02 12:51:32";"twitter";"RT: @Love_plants Here is our #Scaremow all ready for #NoMowMay #EveryFlowerCounts #CitizenScience https://t.co/NJ0zqAo5wZ";"null";"Citizen science All World";"383f1510e7d41307a7d899ffe5d98829";"false";"0";"";"";"63,86"
"false";"false";"2020-05-02 12:52:02";"twitter";"COUNT THE PENGUINS! HAVE FUN, DON?T SIT AT HOME AND DO NOTHING! Watch Penguins From Home and Help Save #Antarctica - Click ? https://t.co/Qpu14EHjVn #CitizenScience to address #ClimateEmergency at the time of #coronavirus via @impakterdotcom https://t.co/2jI4CyqRWZ";"null";"Citizen science All World";"2ee2990eec1dbf7b0db420b9c166cf75";"false";"25";"";"";"51,29"
"false";"false";"2020-05-02 12:52:02";"twitter";"COUNT THE PENGUINS! HAVE FUN, DON?T SIT AT HOME AND DO NOTHING! Watch Penguins From Home and Help Save #Antarctica - Click ? https://t.co/Qpu14EHjVn #CitizenScience to address #ClimateEmergency at the time of #coronavirus via @impakterdotcom https://t.co/2jI4CyqRWZ";"null";"Citizen science EU";"2ee2990eec1dbf7b0db420b9c166cf75";"false";"25";"";"";"51,29"
"false";"false";"2020-05-02 12:54:13";"twitter";"RT: @faliqfahmie Something is fishy with his ?citizen scientists? picture. Even me myself involved with NASA?s Planet Hunter TESS mission and SOHO & STEREO satellite?s Sungrazer Comets mission as a part of Citizen Science pon x keluar dlm page NASA ? also, you don?t need CS title to be involved.";"null";"Citizen science All World";"c62640c0677312301a089d4d3fe671fc";"false";"-16,67";"";"";"38,23"
"false";"false";"2020-05-02 12:54:51";"twitter";"Preliminary M6.1 #earthquake 111km/69miles from #Ierapetra, in #Crete,Greece, 2020-05-02 12:51 UTC time by @raspishake network. Join the largest #CitizenScience #seismograph community ?? https://t.co/Y5O0dgJqJF \n EVENT?? https://t.co/aPkoa5Sw9s https://t.co/CsbJM4CyzD";"null";"Citizen science All World";"76c84759eb3305e8b3faf163647d7c29";"false";"-33,33";"";"";"40,65"
"false";"false";"2020-05-02 12:45:12";"twitter";"RT: Which birds live near you?! \n Find out by participating in ?Bird Blitz at Home? this May! \n It?s fun and easy for students and families to learn about local birds, and contribute to Citizen Science! \n Learn more: https://t.co/wAQigfYAC3 \n #HomeBirdBlitz #SchoolyardBirdBlitz https://t.co/gpUVx43zWt";"null";"Citizen science All World";"2a21d99da25868514f0149948b07b7f2";"false";"66,67";"";"";"33,5"
"false";"false";"2020-05-02 12:45:48";"twitter";"Die Messung der Wasserqualität im Weiher stelle ich um auf #LoRaWan und #TTN #CitizenScience #lopy @pycomIOT @AntratekD danke für die schnelle Lieferung https://t.co/5xojEaCyf0";"null";"Citizen science All World";"bc2affc7d816f35b547e3421081efc8c";"false";"0";"";"";"32,98"
"false";"false";"2020-05-02 12:50:47";"twitter";"RT: ? Check out our NEW blog everyone! ? \n \n Centre Director Dr. Liam Lysaght shares his thoughts on what #biological #recording has been like in his 2km zone in recent weeks and how easy it is to make the most of Ireland?s Citizen Science Portal!???? \n \n ?? https://t.co/fJfC9VF0c1 https://t.co/AaS6EsnlaB";"null";"Citizen science EU";"4b15a304122792d5dc2a93527c71391f";"false";"33,33";"";"";"42,35"
"false";"false";"2020-05-02 12:50:47";"twitter";"RT: ? Check out our NEW blog everyone! ? \n \n Centre Director Dr. Liam Lysaght shares his thoughts on what #biological #recording has been like in his 2km zone in recent weeks and how easy it is to make the most of Ireland?s Citizen Science Portal!???? \n \n ?? https://t.co/fJfC9VF0c1 https://t.co/AaS6EsnlaB";"null";"Citizen science All World";"4b15a304122792d5dc2a93527c71391f";"false";"33,33";"";"";"42,35"
"false";"false";"2020-05-02 12:49:43";"twitter";"RT: Using citizen science data collected from over 4000 dogs: all breeds, regardless of size or lifespan, tend to follow similar cognitive aging trajectories. This means that larger dogs, with often shorter lifespans, may experience limited cognitive decline. https://t.co/Er6XPTqh9N";"null";"Citizen science All World";"ca7440e8ba653113e5fd3fdd6f4771ed";"false";"-33,33";"";"";"40,81"
"false";"false";"2020-05-02 12:54:09";"twitter";"ELLF C3 STEM - Home #CitizenScience https://t.co/3P0SiYtTCN";"null";"Citizen science All World";"0d782d42c652a7287f63962e3923497a";"false";"0";"";"";"28,87"
"false";"false";"2020-05-02 12:54:09";"twitter";"ELLF C3 STEM - Home #CitizenScience https://t.co/3P0SiYtTCN";"null";"Citizen science EU";"0d782d42c652a7287f63962e3923497a";"false";"0";"";"";"28,87"
"false";"false";"2020-05-02 12:52:15";"twitter";"@riveramichael I?m also careful about what volunteer work I do, to make sure it?s only with collections that have had proper communication and consultation. &working on the background for a future citizen science project to reinstate local agency over an aspect of heritage in maritime regions.";"null";"Citizen science All World";"9684aaa45bdddc89a016d39e0cc794e0";"false";"0";"";"";"35,23"
"false";"false";"2020-05-02 14:07:15";"twitter";"RT: Are you looking to help out the #ChesapeakeBay while social distancing? \n \n Participate in community science efforts and contribute valuable water quality data which will help researchers and agencies gather useful info on the health of the #ChesapeakeBay! \n \n https://t.co/68bemVRcdG https://t.co/uMzN2oCLGB";"null";"Citizen science All World";"ef37e1dece0e0f968016a1425f353058";"false";"33,33";"";"";"33,39"
"false";"false";"2020-05-02 14:07:58";"twitter";"En (pos)cuarentena, los cuidados de las personas son más necesarios que nunca. Te invitamos a ser co-Actoras para fortalecer la salud mental de todas y a ser co-Investigadoras de un proyecto de ciencia ciudadana social. https://t.co/PlIj7ZwWcs #SaludMental #CoActuamos #YoComparto https://t.co/qaFX2Wvywx";"null";"Citizen science EU";"63980696ad1803a2372f8e4701824671";"false";"0";"Amor_Comprensión";"";"44,75"
"false";"false";"2020-05-02 14:07:58";"twitter";"En (pos)cuarentena, los cuidados de las personas son más necesarios que nunca. Te invitamos a ser co-Actoras para fortalecer la salud mental de todas y a ser co-Investigadoras de un proyecto de ciencia ciudadana social. https://t.co/PlIj7ZwWcs #SaludMental #CoActuamos #YoComparto https://t.co/qaFX2Wvywx";"null";"Citizen science All World";"63980696ad1803a2372f8e4701824671";"false";"0";"Amor_Comprensión";"";"44,75"
"false";"false";"2020-05-02 14:05:39";"twitter";"Let me be clear about this. I?m not saying he lied about his citizen science program. I?m pretty sure it is true since nasa did replied to his tweet. Its just... Damn boi, they are NASA. CGI tu semua hujung jari je. They should be able to edit that pic better than mine. Thank you";"null";"Citizen science All World";"71b852c99fa9d796cf4b61587377cce4";"false";"3,33";"";"";"40,49"
"false";"false";"2020-05-02 14:06:06";"twitter";"RT: Help scientists measure light pollution with Globe at Night. An easy family #citizenscience project that you can do at home! Check it out here https://t.co/JOkqb4DCrS and here https://t.co/AdoInHk0dm https://t.co/Qp4AbRvkE3";"null";"Citizen science All World";"31896a02de110ff9bb74ce112cd984ce";"false";"8,33";"";"";"56,7"
"false";"false";"2020-05-02 14:02:39";"twitter";"RT: Are you looking to help out the #ChesapeakeBay while social distancing? \n \n Participate in community science efforts and contribute valuable water quality data which will help researchers and agencies gather useful info on the health of the #ChesapeakeBay! \n \n https://t.co/68bemVRcdG https://t.co/uMzN2oCLGB";"null";"Citizen science All World";"79e0062de55871f218b317e4cdc1ff17";"false";"33,33";"";"";"49,66"
"false";"false";"2020-05-02 14:03:06";"twitter";"Looping forward to the presentation of #CoActFrenaLaCurva coming up soon in the #FrenaLaCurva #festival @CoActeu #CitizenScience #CitizenSocialScience";"null";"Citizen science All World";"1bd5ad87bec0d7172894c5deee0ec34c";"false";"0";"";"";"33,59"
"false";"false";"2020-05-02 14:08:37";"twitter";"Looking good!! ???";"null";"Citizen science All World";"31896a02de110ff9bb74ce112cd984ce";"false";"33,33";"";"";"56,7"
"false";"false";"2020-05-02 14:08:42";"twitter";"RT: Vor Sonnenaufgang singen viele Vogelarten am lautesten. Und ihr könnt dabei sein. Stellt euch den Wecker, nehmt #Vogelstimmen mit dem Handy auf und werdet so Teil des #DawnChorus #CitizenScience-Projekts vom @BiotopiaMuseum. So funktioniert das Ganze: https://t.co/JsYL3F0TJ1 https://t.co/rbT76uf15G";"null";"Citizen science All World";"e67ece6f3527c46d74593c283cc03318";"false";"0";"";"";"47,6"
"false";"false";"2020-05-02 14:04:19";"twitter";"https://t.co/miWXocWQuC";"null";"Citizen science All World";"1bd5ad87bec0d7172894c5deee0ec34c";"false";"0";"";"";"33,59"
"false";"false";"2020-05-02 14:05:08";"twitter";"Help scientists measure light pollution with Globe at Night. An easy family #citizenscience project that you can do at home! Check it out here https://t.co/JOkqb4DCrS and here https://t.co/AdoInHk0dm https://t.co/Qp4AbRvkE3";"null";"Citizen science All World";"a9e13516bb964117d37f2d6917dacc31";"false";"8,33";"";"";"34,57"
"false";"false";"2020-05-02 14:00:17";"twitter";"RT: Why the reduction in mowing on #LeytonMarsh is such a good thing, as proven by citizen science:";"null";"Citizen science All World";"b67d8c08534dcea1d20ebf1a286ca2d8";"false";"33,33";"";"";"25,66"
"false";"false";"2020-05-02 14:00:25";"twitter";"Hierholzer Weiher: pH-Wert ist zu hoch. Liegt aktuell bei 7.00 ! \n #Monitoring #CitizenScience";"null";"Citizen science All World";"8e23d3afaf376983cb509e7aefdb0af5";"false";"0";"";"";"6,59"
"false";"false";"2020-05-02 14:06:52";"twitter";"RT: Are you looking to help out the #ChesapeakeBay while social distancing? \n \n Participate in community science efforts and contribute valuable water quality data which will help researchers and agencies gather useful info on the health of the #ChesapeakeBay! \n \n https://t.co/68bemVRcdG https://t.co/uMzN2oCLGB";"null";"Citizen science All World";"580050d801ec03de2cfceef7d87151fc";"false";"33,33";"";"";"36,37"
"false";"false";"2020-05-02 14:09:38";"twitter";"RT: There are some great images showing the bioluminescent red tide from southern California. We?d like to try to map out the geographic distribution using citizen science. Please report using the ?red tide? category at https://t.co/NE2xFjzSKZ. Photo by https://t.co/xg59hfNeYD https://t.co/g7vOC4ya3y";"null";"Citizen science All World";"31896a02de110ff9bb74ce112cd984ce";"false";"8,33";"";"";"56,7"
